U,std_U,I,std_I
0.5967741935483871,0.0,4.398826979472141e-05,0.0
0.6225806451612904,0.0,1.466275659824047e-05,0.0
0.6290322580645161,0.0,2.932551319648094e-05,0.0
0.632258064516129,0.0,0.0,0.0
0.6258064516129033,0.0,4.398826979472141e-05,0.0
0.6419354838709678,0.0,0.0,0.0
0.6419354838709678,0.0,0.0,0.0
0.6419354838709678,0.0,1.466275659824047e-05,0.0
0.6483870967741936,0.0,0.0,0.0
0.6451612903225807,0.0,1.466275659824047e-05,0.0
0.6612903225806452,0.0,1.466275659824047e-05,0.0
0.6580645161290323,0.0,2.932551319648094e-05,0.0
0.6612903225806451,0.0,0.0,0.0
0.6645161290322581,0.0,0.0,0.0
0.667741935483871,0.0,0.0,0.0
0.6419354838709678,0.0,0.0,0.0
0.6741935483870968,0.0,1.466275659824047e-05,0.0
0.6806451612903226,0.0,0.0,0.0
0.6741935483870968,0.0,2.932551319648094e-05,0.0
0.6548387096774194,0.0,1.466275659824047e-05,0.0
0.6903225806451614,0.0,1.466275659824047e-05,0.0
0.6838709677419355,0.0,0.0,0.0
0.6935483870967742,0.0,0.0,0.0
0.7,0.0,0.0,0.0
0.6967741935483871,0.0,1.466275659824047e-05,0.0
0.7096774193548387,0.0,0.0,0.0
0.7064516129032258,0.0,0.0,0.0
0.7064516129032259,0.0,1.466275659824047e-05,0.0
0.7129032258064516,0.0,0.0,0.0
0.7129032258064517,0.0,1.466275659824047e-05,0.0
0.7161290322580646,0.0,1.466275659824047e-05,0.0
0.7193548387096774,0.0,1.466275659824047e-05,0.0
0.7290322580645161,0.0,0.0,0.0
0.7290322580645161,0.0,0.0,0.0
0.7322580645161291,0.0,0.0,0.0
0.7354838709677419,0.0,0.0,0.0
0.7387096774193549,0.0,0.0,0.0
0.7419354838709677,0.0,0.0,0.0
0.7419354838709677,0.0,1.466275659824047e-05,0.0
0.7483870967741936,0.0,0.0,0.0
0.7548387096774194,0.0,0.0,0.0
0.7548387096774194,0.0,1.466275659824047e-05,0.0
0.7612903225806451,0.0,0.0,0.0
0.7516129032258065,0.0,1.466275659824047e-05,0.0
0.7645161290322581,0.0,0.0,0.0
0.7741935483870968,0.0,0.0,0.0
0.7322580645161291,0.0,1.466275659824047e-05,0.0
0.7709677419354839,0.0,0.0,0.0
0.7903225806451614,0.0,1.466275659824047e-05,0.0
0.7709677419354839,0.0,2.932551319648094e-05,0.0
0.7806451612903226,0.0,0.0,0.0
0.7870967741935484,0.0,0.0,0.0
0.7967741935483871,0.0,0.0,0.0
0.7870967741935484,0.0,4.398826979472141e-05,0.0
0.7967741935483871,0.0,0.0,0.0
0.8032258064516129,0.0,0.0,0.0
0.8032258064516129,0.0,0.0,0.0
0.8064516129032258,0.0,2.932551319648094e-05,0.0
0.8064516129032259,0.0,1.466275659824047e-05,0.0
0.7741935483870969,0.0,1.466275659824047e-05,0.0
0.8129032258064516,0.0,0.0,0.0
0.8225806451612904,0.0,0.0,0.0
0.8193548387096774,0.0,0.0,0.0
0.8161290322580645,0.0,1.466275659824047e-05,0.0
0.8258064516129032,0.0,1.466275659824047e-05,0.0
0.8193548387096774,0.0,5.865102639296188e-05,0.0
0.832258064516129,0.0,2.932551319648094e-05,0.0
0.8387096774193549,0.0,0.0,0.0
0.8419354838709677,0.0,0.0,0.0
0.8451612903225807,0.0,0.0,0.0
0.8516129032258064,0.0,0.0,0.0
0.8451612903225807,0.0,0.0,0.0
0.8516129032258064,0.0,2.932551319648094e-05,0.0
0.8580645161290322,0.0,0.0,0.0
0.8612903225806452,0.0,0.0,0.0
0.8709677419354839,0.0,0.0,0.0
0.8612903225806452,0.0,4.398826979472141e-05,0.0
0.8483870967741935,0.0,0.00010263929618768328,0.0
0.8709677419354839,0.0,0.0,0.0
0.8774193548387097,0.0,0.0,0.0
0.8774193548387097,0.0,1.466275659824047e-05,0.0
0.8870967741935484,0.0,0.0,0.0
0.8903225806451613,0.0,0.0,0.0
0.8935483870967742,0.0,1.466275659824047e-05,0.0
0.8870967741935485,0.0,1.466275659824047e-05,0.0
0.896774193548387,0.0,0.0,0.0
0.903225806451613,0.0,1.466275659824047e-05,0.0
0.9032258064516129,0.0,0.0,0.0
0.9064516129032258,0.0,0.0,0.0
0.9096774193548387,0.0,0.0,0.0
0.8903225806451612,0.0,2.932551319648094e-05,0.0
0.9096774193548387,0.0,2.932551319648094e-05,0.0
0.9161290322580645,0.0,0.0,0.0
0.9193548387096775,0.0,1.466275659824047e-05,0.0
0.9258064516129032,0.0,0.0,0.0
0.9290322580645162,0.0,0.0,0.0
0.9354838709677419,0.0,0.0,0.0
0.932258064516129,0.0,0.0,0.0
0.9064516129032258,0.0,0.00011730205278592375,0.0
0.9451612903225807,0.0,0.0,0.0
0.9419354838709678,0.0,1.466275659824047e-05,0.0
0.9451612903225807,0.0,0.0,0.0
0.9548387096774194,0.0,0.0,0.0
0.9612903225806452,0.0,0.0,0.0
0.9580645161290322,0.0,0.0,0.0
0.9612903225806452,0.0,1.466275659824047e-05,0.0
0.967741935483871,0.0,1.466275659824047e-05,0.0
0.964516129032258,0.0,0.0,0.0
0.967741935483871,0.0,0.0,0.0
0.967741935483871,0.0,1.466275659824047e-05,0.0
0.9741935483870968,0.0,0.0,0.0
0.9806451612903225,0.0,0.0,0.0
0.9806451612903225,0.0,0.0,0.0
0.9741935483870968,0.0,1.466275659824047e-05,0.0
0.9870967741935485,0.0,1.466275659824047e-05,0.0
0.9516129032258064,0.0,0.00016129032258064516,0.0
0.9580645161290323,0.0,0.00017595307917888563,0.0
1.0064516129032257,0.0,0.0,0.0
0.996774193548387,0.0,4.398826979472141e-05,0.0
1.0064516129032257,0.0,0.0,0.0
0.9999999999999999,0.0,2.932551319648094e-05,0.0
1.0129032258064516,0.0,0.0,0.0
0.9967741935483871,0.0,7.331378299120235e-05,0.0
1.0193548387096774,0.0,0.0,0.0
1.0225806451612902,0.0,0.0,0.0
1.032258064516129,0.0,0.0,0.0
1.0290322580645161,0.0,0.0,0.0
0.9935483870967742,0.0,0.00016129032258064516,0.0
1.0032258064516129,0.0,1.466275659824047e-05,0.0
1.032258064516129,0.0,1.466275659824047e-05,0.0
1.0419354838709678,0.0,0.0,0.0
1.0419354838709678,0.0,1.466275659824047e-05,0.0
1.0483870967741935,0.0,0.0,0.0
1.0483870967741935,0.0,1.466275659824047e-05,0.0
1.0548387096774194,0.0,0.0,0.0
1.0548387096774194,0.0,0.0,0.0
1.0612903225806452,0.0,0.0,0.0
1.0612903225806452,0.0,1.466275659824047e-05,0.0
1.070967741935484,0.0,0.0,0.0
1.0419354838709676,0.0,4.398826979472141e-05,0.0
1.0774193548387097,0.0,0.0,0.0
1.0806451612903227,0.0,1.466275659824047e-05,0.0
1.0387096774193547,0.0,0.00019061583577712613,0.0
1.0774193548387099,0.0,2.932551319648094e-05,0.0
1.070967741935484,0.0,1.466275659824047e-05,0.0
1.096774193548387,0.0,0.0,0.0
1.0935483870967742,0.0,0.0,0.0
1.1,0.0,0.0,0.0
1.103225806451613,0.0,0.0,0.0
1.1064516129032258,0.0,0.0,0.0
1.103225806451613,0.0,0.0,0.0
1.1096774193548387,0.0,1.466275659824047e-05,0.0
1.1096774193548387,0.0,1.466275659824047e-05,0.0
1.1064516129032258,0.0,0.0,0.0
1.1193548387096774,0.0,0.0,0.0
1.1129032258064517,0.0,2.932551319648094e-05,0.0
1.1258064516129032,0.0,0.0,0.0
1.1193548387096774,0.0,4.398826979472141e-05,0.0
1.1290322580645162,0.0,1.466275659824047e-05,0.0
1.135483870967742,0.0,0.0,0.0
1.1290322580645162,0.0,0.0,0.0
1.1483870967741936,0.0,0.0,0.0
1.1483870967741936,0.0,0.0,0.0
1.1483870967741936,0.0,0.0,0.0
1.1387096774193548,0.0,4.398826979472141e-05,0.0
1.1612903225806452,0.0,0.0,0.0
1.1225806451612905,0.0,2.932551319648094e-05,0.0
1.1580645161290324,0.0,1.466275659824047e-05,0.0
1.167741935483871,0.0,0.0,0.0
1.1741935483870967,0.0,0.0,0.0
1.1709677419354838,0.0,0.0,0.0
1.1774193548387097,0.0,0.0,0.0
1.1741935483870967,0.0,0.0,0.0
1.1516129032258065,0.0,1.466275659824047e-05,0.0
1.1903225806451614,0.0,0.0,0.0
1.1870967741935485,0.0,1.466275659824047e-05,0.0
1.161290322580645,0.0,4.398826979472141e-05,0.0
1.1870967741935485,0.0,1.466275659824047e-05,0.0
1.2032258064516128,0.0,0.0,0.0
1.1935483870967742,0.0,1.466275659824047e-05,0.0
1.196774193548387,0.0,2.932551319648094e-05,0.0
1.2,0.0,1.466275659824047e-05,0.0
1.2096774193548387,0.0,1.466275659824047e-05,0.0
1.206451612903226,0.0,2.932551319648094e-05,0.0
1.2032258064516128,0.0,0.0,0.0
1.2225806451612904,0.0,0.0,0.0
1.2225806451612904,0.0,0.0,0.0
1.229032258064516,0.0,0.0,0.0
1.2258064516129032,0.0,1.466275659824047e-05,0.0
1.2258064516129032,0.0,2.932551319648094e-05,0.0
1.2258064516129032,0.0,1.466275659824047e-05,0.0
1.238709677419355,0.0,1.466275659824047e-05,0.0
1.2419354838709677,0.0,0.0,0.0
1.2032258064516128,0.0,0.0,0.0
1.2451612903225806,0.0,1.466275659824047e-05,0.0
1.2516129032258065,0.0,0.0,0.0
1.2483870967741937,0.0,2.932551319648094e-05,0.0
1.2451612903225806,0.0,0.0,0.0
1.2548387096774194,0.0,1.466275659824047e-05,0.0
1.267741935483871,0.0,0.0,0.0
1.267741935483871,0.0,0.0,0.0
1.261290322580645,0.0,1.466275659824047e-05,0.0
1.2741935483870968,0.0,0.0,0.0
1.2451612903225806,0.0,0.0001466275659824047,0.0
1.2806451612903227,0.0,1.466275659824047e-05,0.0
1.270967741935484,0.0,5.865102639296188e-05,0.0
1.2838709677419355,0.0,1.466275659824047e-05,0.0
1.2903225806451613,0.0,0.0,0.0
1.2967741935483872,0.0,0.0,0.0
1.2967741935483872,0.0,1.466275659824047e-05,0.0
1.3,0.0,0.0,0.0
1.303225806451613,0.0,0.0,0.0
1.3064516129032258,0.0,0.0,0.0
1.3064516129032258,0.0,1.466275659824047e-05,0.0
1.3129032258064517,0.0,0.0,0.0
1.3193548387096774,0.0,0.0,0.0
1.3096774193548388,0.0,1.466275659824047e-05,0.0
1.3,0.0,0.0,0.0
1.3225806451612903,0.0,0.0,0.0
1.3290322580645162,0.0,2.932551319648094e-05,0.0
1.3129032258064517,0.0,7.331378299120235e-05,0.0
1.3387096774193548,0.0,0.0,0.0
1.335483870967742,0.0,1.466275659824047e-05,0.0
1.3451612903225807,0.0,0.0,0.0
1.338709677419355,0.0,2.932551319648094e-05,0.0
1.3451612903225807,0.0,0.0,0.0
1.3516129032258064,0.0,0.0,0.0
1.332258064516129,0.0,0.0,0.0
1.3548387096774195,0.0,1.466275659824047e-05,0.0
1.3580645161290323,0.0,1.466275659824047e-05,0.0
1.3516129032258064,0.0,5.865102639296188e-05,0.0
1.364516129032258,0.0,0.0,0.0
1.3838709677419356,0.0,1.466275659824047e-05,0.0
1.3774193548387097,0.0,0.0,0.0
1.3741935483870968,0.0,0.0,0.0
1.3838709677419354,0.0,0.0,0.0
1.3806451612903226,0.0,1.466275659824047e-05,0.0
1.3903225806451613,0.0,0.0,0.0
1.3870967741935485,0.0,1.466275659824047e-05,0.0
1.3548387096774193,0.0,0.0,0.0
1.396774193548387,0.0,1.466275659824047e-05,0.0
1.4000000000000001,0.0,1.466275659824047e-05,0.0
1.4,0.0,0.0,0.0
1.4064516129032258,0.0,0.0,0.0
1.4096774193548387,0.0,0.0,0.0
1.4129032258064516,0.0,0.0,0.0
1.4096774193548387,0.0,0.0,0.0
1.4193548387096775,0.0,1.466275659824047e-05,0.0
1.4193548387096775,0.0,1.466275659824047e-05,0.0
1.4225806451612903,0.0,0.0,0.0
1.4225806451612903,0.0,1.466275659824047e-05,0.0
1.4322580645161291,0.0,0.0,0.0
1.4322580645161291,0.0,0.0,0.0
1.435483870967742,0.0,0.0,0.0
1.4193548387096775,0.0,8.797653958944282e-05,0.0
1.4419354838709677,0.0,1.466275659824047e-05,0.0
1.4451612903225808,0.0,1.466275659824047e-05,0.0
1.4483870967741936,0.0,2.932551319648094e-05,0.0
1.4580645161290322,0.0,0.0,0.0
1.4193548387096773,0.0,0.00019061583577712613,0.0
1.4580645161290322,0.0,1.466275659824047e-05,0.0
1.467741935483871,0.0,0.0,0.0
1.4645161290322581,0.0,0.0,0.0
1.4419354838709677,0.0,0.0,0.0
1.4516129032258065,0.0,0.0,0.0
1.474193548387097,0.0,1.466275659824047e-05,0.0
1.4709677419354839,0.0,1.466275659824047e-05,0.0
1.4806451612903226,0.0,0.0,0.0
1.4838709677419355,0.0,1.466275659824047e-05,0.0
1.4935483870967743,0.0,0.0,0.0
1.4645161290322581,0.0,1.466275659824047e-05,0.0
1.4903225806451614,0.0,2.932551319648094e-05,0.0
1.5,0.0,1.466275659824047e-05,0.0
1.4935483870967743,0.0,1.466275659824047e-05,0.0
1.5064516129032257,0.0,0.0,0.0
1.506451612903226,0.0,2.932551319648094e-05,0.0
1.5129032258064516,0.0,0.0,0.0
1.5193548387096774,0.0,0.0,0.0
1.5032258064516129,0.0,8.797653958944282e-05,0.0
1.5193548387096774,0.0,0.0,0.0
1.5290322580645161,0.0,0.0,0.0
1.5225806451612902,0.0,4.398826979472141e-05,0.0
1.5258064516129033,0.0,2.932551319648094e-05,0.0
1.5354838709677419,0.0,0.0,0.0
1.532258064516129,0.0,1.466275659824047e-05,0.0
1.5258064516129033,0.0,0.0,0.0
1.538709677419355,0.0,1.466275659824047e-05,0.0
1.5483870967741935,0.0,0.0,0.0
1.5483870967741935,0.0,0.0,0.0
1.5548387096774194,0.0,0.0,0.0
1.5580645161290323,0.0,0.0,0.0
1.5451612903225806,0.0,0.0,0.0
1.564516129032258,0.0,0.0,0.0
1.567741935483871,0.0,1.466275659824047e-05,0.0
1.5129032258064516,0.0,0.00026392961876832845,0.0
1.5741935483870968,0.0,0.0,0.0
1.5741935483870968,0.0,1.466275659824047e-05,0.0
1.5774193548387097,0.0,1.466275659824047e-05,0.0
1.5774193548387097,0.0,1.466275659824047e-05,0.0
1.5741935483870968,0.0,1.466275659824047e-05,0.0
1.5935483870967742,0.0,0.0,0.0
1.5870967741935484,0.0,1.466275659824047e-05,0.0
1.567741935483871,0.0,1.466275659824047e-05,0.0
1.5935483870967744,0.0,2.932551319648094e-05,0.0
1.5935483870967742,0.0,0.0,0.0
1.603225806451613,0.0,1.466275659824047e-05,0.0
1.6129032258064515,0.0,0.0,0.0
1.6096774193548387,0.0,0.0,0.0
1.6193548387096774,0.0,0.0,0.0
1.6064516129032258,0.0,2.932551319648094e-05,0.0
1.6258064516129032,0.0,0.0,0.0
1.6258064516129032,0.0,0.0,0.0
1.6290322580645162,0.0,0.0,0.0
1.6225806451612903,0.0,0.0,0.0
1.635483870967742,0.0,0.0,0.0
1.635483870967742,0.0,0.0,0.0
1.6451612903225807,0.0,0.0,0.0
1.6387096774193548,0.0,1.466275659824047e-05,0.0
1.6451612903225807,0.0,2.932551319648094e-05,0.0
1.6419354838709679,0.0,2.932551319648094e-05,0.0
1.6387096774193548,0.0,5.865102639296188e-05,0.0
1.664516129032258,0.0,0.0,0.0
1.6580645161290324,0.0,1.466275659824047e-05,0.0
1.667741935483871,0.0,1.466275659824047e-05,0.0
1.664516129032258,0.0,0.0,0.0
1.667741935483871,0.0,1.466275659824047e-05,0.0
1.6741935483870967,0.0,0.0,0.0
1.6709677419354838,0.0,1.466275659824047e-05,0.0
1.6516129032258065,0.0,1.466275659824047e-05,0.0
1.6870967741935483,0.0,0.0,0.0
1.6838709677419355,0.0,0.0,0.0
1.6870967741935485,0.0,1.466275659824047e-05,0.0
1.6903225806451614,0.0,1.466275659824047e-05,0.0
1.664516129032258,0.0,0.00013196480938416422,0.0
1.7,0.0,0.0,0.0
1.7032258064516128,0.0,0.0,0.0
1.7,0.0,0.0,0.0
1.7,0.0,4.398826979472141e-05,0.0
1.7129032258064516,0.0,0.0,0.0
1.7096774193548387,0.0,1.466275659824047e-05,0.0
1.7,0.0,8.797653958944282e-05,0.0
1.6935483870967742,0.0,1.466275659824047e-05,0.0
1.7225806451612904,0.0,1.466275659824047e-05,0.0
1.7225806451612904,0.0,1.466275659824047e-05,0.0
1.729032258064516,0.0,0.0,0.0
1.706451612903226,0.0,0.0,0.0
1.7322580645161292,0.0,1.466275659824047e-05,0.0
1.738709677419355,0.0,1.466275659824047e-05,0.0
1.7419354838709677,0.0,1.466275659824047e-05,0.0
1.7451612903225806,0.0,0.0,0.0
1.7516129032258065,0.0,0.0,0.0
1.7483870967741935,0.0,0.0,0.0
1.7806451612903227,0.0,0.0,0.0
1.738709677419355,0.0,0.0,0.0
1.767741935483871,0.0,0.0,0.0
1.761290322580645,0.0,1.466275659824047e-05,0.0
1.7741935483870968,0.0,0.0,0.0
1.770967741935484,0.0,0.0,0.0
1.7741935483870968,0.0,1.466275659824047e-05,0.0
1.7774193548387096,0.0,0.0,0.0
1.7548387096774194,0.0,0.0,0.0
1.7774193548387098,0.0,1.466275659824047e-05,0.0
1.7870967741935484,0.0,0.0,0.0
1.7870967741935484,0.0,1.466275659824047e-05,0.0
1.7903225806451613,0.0,1.466275659824047e-05,0.0
1.7838709677419355,0.0,5.865102639296188e-05,0.0
1.8290322580645162,0.0,0.0,0.0
1.8096774193548386,0.0,0.0,0.0
1.8096774193548388,0.0,1.466275659824047e-05,0.0
1.8096774193548386,0.0,0.0,0.0
1.8161290322580645,0.0,1.466275659824047e-05,0.0
1.803225806451613,0.0,1.466275659824047e-05,0.0
1.8161290322580645,0.0,0.0,0.0
1.8193548387096774,0.0,0.0,0.0
1.8290322580645162,0.0,0.0,0.0
1.8290322580645162,0.0,0.0,0.0
1.832258064516129,0.0,0.0,0.0
1.835483870967742,0.0,0.0,0.0
1.835483870967742,0.0,0.0,0.0
1.835483870967742,0.0,1.466275659824047e-05,0.0
1.8483870967741935,0.0,0.0,0.0
1.8516129032258064,0.0,0.0,0.0
1.8,0.0,0.0002346041055718475,0.0
1.8483870967741935,0.0,2.932551319648094e-05,0.0
1.8516129032258064,0.0,0.0,0.0
1.8612903225806452,0.0,0.0,0.0
1.8548387096774193,0.0,5.865102639296188e-05,0.0
1.864516129032258,0.0,0.0,0.0
1.8741935483870968,0.0,0.0,0.0
1.8774193548387097,0.0,0.0,0.0
1.8838709677419354,0.0,0.0,0.0
1.8838709677419354,0.0,0.0,0.0
1.8838709677419356,0.0,1.466275659824047e-05,0.0
1.8935483870967742,0.0,0.0,0.0
1.8870967741935485,0.0,1.466275659824047e-05,0.0
1.8903225806451613,0.0,0.0,0.0
1.8806451612903226,0.0,0.0,0.0
1.8935483870967742,0.0,4.398826979472141e-05,0.0
